アイシテマース,アイシテマース,1,Tim Tam,Tom Fool,Menow,Pharamond,Phalaris,Selene,Alcibiades,Supremus,Regal Roman,Gaga,Bull Dog,Teddy,Plucky Liege,Alpoise,Equipoise,Laughing Queen,Two Lea,Bull Lea,Bull Dog,Teddy,Plucky Liege,Rose Leaves,Ballot,Colonial,Two Bob,The Porter,Sweep,Ballet Girl,Blessings,Chicle,Mission Bells,アマゾンウオリアー,Khaled,Hyperion,Gainsborough,Bayardo,Rosedrop,Selene,Chaucer,Serenissima,Eclair,Ethnarch,The Tetrarch,Karenza,Black Ray,Black Jester,Lady Brilliant,War Betsy,War Relic,Man o'War,Fair Play,Mahubah,Friar's Carse,Friar Rock,Problem,Betsy Ross,Mahmoud,Blenheim,Mah Mahal,Celerina,Teddy,Diavolezza
ビリーヴ,ビリーヴ,1,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,グレートクリスティーヌ,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Great Lady M.,アイスカペイド,Nearctic,Nearco,Lady Angela,Shenanigans,Native Dancer,Bold Irish,Sovereign Lady,Young Emperor,Grey Sovereign,Young Empress,Sweety Kid,Olympia,Trustworthy
ビワハイジ,ビワハイジ,1,カーリアン,ニジンスキー,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Flaming Page,Bull Page,Bull Lea,Our Page,Flaring Top,Menow,Flaming Top,Foreseer,Round Table,Princequillo,Prince Rose,Cosquilla,Knights Daughter,Sir Cosmo,Feola,Regal Gleam,Hail to Reason,Turn-to,Nothirdchance,Miz Carol,Stymie,No Fiddling,アグサン,Lord Gayle,Sir Gaylord,Turn-to,Royal Charger,Source Sucree,Somethingroyal,Princequillo,Imperatrice,Sticky Case,Court Martial,Fair Trial,Instantaneous,Run Honey,Hyperion,Honey Buzzard,Santa Luciana,Luciano,Henry the Seventh,King of the Tudors,Vestal Girl,Light Arctic,Arctic Prince,Incandescent,Suleika,Ticino,Athanasius,Terra,Schwarzblaurot,Magnat,Schwarzgold
ビーナススター,ビーナススター,1,エブロス,ミスタープロスペクター,Raise a Native,Native Dancer,Mahmoud,Geisha,Raise You,Case Ace,Lady Glory,Gold Digger,Nashua,Nasrullah,Segula,Sequence,Count Fleet,Miss Dogwood,Scuff,フォルリ,Aristophanes,Hyperion,Commotion,Trevisa,Advocate,Veneta,Moccasin,Nantallah,Nasrullah,Shimmer,Rough Shod,Gold Bridge,Dalmary,メイトウヒカリ,ヴァイスリーガル,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Victoria Regina,Menetrier,Fair Copy,La Melodie,Victoriana,Windfields,Iribelle,ウレシノヒカリ,ロードリージ,Sir Gaylord,Turn-to,Somethingroyal,Attica,Mr.Trouble,Athenia,ウレシノ,ヒンドスタン,Bois Roussel,Sonibai,スイフトワイ,トキノチカラ,ホンフジ
ピコピコマーチ,ピコピコマーチ,1,アドマイヤベガ,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,ベガ,トニービン,カンパラ,カラムーン,State Pension,Severn Bridge,Hornbeam,Priddy Fair,アンテイツクヴアリユー,Northern Dancer,Nearctic,Natalma,Moonscape,Tom Fool,Brazen,マイワイルドフラワー,Topsider,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Drumtop,Round Table,Princequillo,Knights Daughter,Zonah,Nasrullah,Gambetta,Wildwook,Sir Gaylord,Turn-to,Royal Charger,Source Sucree,Somethingroyal,Princequillo,Imperatrice,Blue Canoe,Jet Pilot,Blenheim,Black Wave,Portage,War Admiral,Carillon
ピストルランブ,ピストルランブ,1,Pivotal,polar falcon,ヌレイエフ,Northern Dancer,Nearctic,Natalma,Special,フォルリ,Thong,Marie d'Argonne,jefferson,Charlottesville,Monticella,Mohair,Blue Tom,Imberline,Fearless Revival,コジーン,カロ,フォルティノ,Chambord,Ride the Trails,Prince John,Wildwook,Stufida,Bustino,バステッド,Ship Yard,Zerbinetta,Henry the Seventh,Yucatan,Tiriana,Common Grounds,Kris,シャーペンアップ,エタン,Rocchetta,Doubly Sure,リライアンス,Soft Angels,Sweetly,リファール,Northern Dancer,Goofed,Sweet and Lovely,Tanerko,Lilya,Proudfoot,shareef dancer,Northern Dancer,Nearctic,Natalma,Sweet Alliance,サーアイヴァー,Mrs. Peterkin,Noble Dust,ダストコマンダー,Bold Commander,Dust Storm,Noble Treasure,ヴェイグリーノーブル,Treasure Chest
ピニャコラーダ,ピニャコラーダ,1,タヤスツヨシ,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,マガロ,カロ,フォルティノ,Grey Sovereign,Ranavalo,Chambord,Chamossaire,Life Hill,Magic,Buckpasser,Tom Fool,Busanda,Aspidistra,Better Self,Tilly Rose,ダイナマイン,ノーザンテースト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Lady Victoria,Victoria Park,Chop Chop,Victoriana,Lady Angela,Hyperion,Sister Sarah,シヤダイマイン,ヒッティングアウェー,Ambiorix,Tourbillon,Lavendula,Striking,War Admiral,Baby League,フアンシミン,Determine,Alibhai,Koubis,Fanciful Miss,King Dorsett,Hianne
ピュアセレモニー,ピュアセレモニー,1,プレジデントシチー,ダイコーター,ヒンドスタン,Bois Roussel,Vatout,Plucky Liege,Sonibai,Solario,Udaipur,ダイアンケー,Lillolkid,Jack High,Amaranth,Bonnie Luna,Bon Homme,Rockiluna,ニシノアイゲツ,マタドア,Golden Cloud,Gold Bridge,Rainstorm,Spanish Galantry,Mazarin,Courtship,ヤマトモアー,パーソロン,Milesian,Paleo,アイゲツ,ガルカドール,ヤマトチカラ,ウィンフルート,ヨドヒーロー,ガーサント,Bubbles,La Farina,Spring Cleaning,Montagnana,Brantome,Mauretania,タイゼツト,フェリオール,Fastnet,Aisse,ブラツクターキン,ブラックウイング,フオルカー,-,Relko,Tanerko,Tantieme,La Divine,Relance,Relic,Polaire,-,Nantallah,-,-,-,-,-
ピーススプレッド,ピーススプレッド,1,ヒシミラクル,サッカーボーイ,ディクタス,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,ダイナサツシユ,ノーザンテースト,Northern Dancer,Lady Victoria,ロイヤルサツシユ,Princely Gift,Sash of Honour,シュンサクヨシコ,シェイディハイツ,シャーリーハイツ,ミルリーフ,Hardiemma,Vaguely,Bold Lad,Vaguely Mine,シユンサクレデイ,ラナーク,Grey Sovereign,Vermilion O'Toole,ムーンフイニツクス,フィダルゴ,ミチアサ,ユイレポート,デビッドジュニア,プレザントタップ,プレザントコロニー,ヒズマジェスティ,Sun Colony,Never Knock,Stage Door Johnny,Never Hula,Paradise River,アイリッシュリヴァー,リヴァーマン,Irish Star,North of Eden,Northfields,ツリーオブノレッジ,ブリングイットオン,Pistolet Bleu,トップヴィル,ハイトップ,Sega Ville,Pampa Bella,Armos,Kendie,Balioka,Tourangeau,Val de Loir,Torbella,Bangalore,Cadmus,Balbona
ピーチピット,ピーチピット,1,アカテナンゴ,Surumu,Literat,Birkhahn,Alchimist,Bramouse,Lis,Masetto,Liebeslied,Surama,リライアンス,Tantieme,Relance,Suncourt,Hyperion,Inquisition,Aggravate,Aggressor,Combat,Big Game,Commotion,Phaetonia,Nearco,Phaetusa,Raven Locks,Mr.Jinks,Tetratema,False Piety,Gentlemen's Relish,He,Bonne Bouche,So Sedulous,The Minstrel,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fleur,Victoria Park,Chop Chop,Victoriana,Flaming Page,Bull Page,Flaring Top,Sedulous,タップオンウッド,Sallust,Pall Mall,Bandarilla,Cat o'Mountaine,Ragusa,Marie Elizabeth,Pendulina,Prince Tenderfoot,Blue Prince,La Tendresse,Rosemarin,Mossborough,Rose Petal
ファビラスラフイン,ファビラスラフイン,1,Fabulous Dancer,Northern Dancer,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Natalma,Native Dancer,Mahmoud,Geisha,Almahmoud,Mahmoud,Arbitrator,Last of the Line,The Axe,Mahmoud,Blenheim,Mah Mahal,Blackball,Shut Out,Big Event,Bryonia,Honeyway,Fairway,Honey Buzzard,Belladonna,Donatello,Hypericum,Mercalle,Kaldoun,カロ,フォルティノ,Grey Sovereign,Ranavalo,Chambord,Chamossaire,Life Hill,Katana,Le Haar,Vieux Manoir,Mince Pie,Embellie,ヴェンチア,But Lovely,Eole des Mers,Carvin,マリーノ,Worden,Buena Vista,Coraline,Fine Top,Copelina,Deesse des Mers,Neptune,Crafty Admiral,Timely Tune,Brise de Mer,Tornado,Doire
ファルダーサイン,ファルダーサイン,1,Key to Content,フォルリ,Aristophanes,Hyperion,Gainsborough,Selene,Commotion,Mieuxce,Riot,Trevisa,Advocate,Fair Trial,Guiding Star,Veneta,Foxglove,Dogaresa,Key Bridge,Princequillo,Prince Rose,Rose Prince,Indolence,Cosquilla,Papyrus,Quick Thought,Blue Banner,War Admiral,Man o'War,Brushup,Risque Blue,Blue Larkspur,Risque,Swingtime,Buckpasser,Tom Fool,Menow,Pharamond,Alcibiades,Gaga,Bull Dog,Alpoise,Busanda,War Admiral,Man o'War,Brushup,Businesslike,Blue Larkspur,La Troienne,Swoon's Tune,Swoon's Son,The Doge,Bull Dog,My Auntie,Swoon,Sweep Like,Sadie Greenock,Recess,Count Fleet,Reigh Count,Quickly,Recce,Mahmoud,Schwester
ファレノプシス,ファレノプシス,1,ブライアンズタイム,Roberto,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Bramalea,Nashua,Nasrullah,Segula,Rarelea,Bull Lea,Bleebok,Kelley's Day,グロースターク,Ribot,Tenerani,Romanella,Flower Bowl,Alibhai,Flower Bed,Golden Trail,Hasty Road,Roman,Traffic Court,Sunny Vale,Eight Thirty,Sun Mixa,メゾンフォルティー,ストームキャット,Storm Bird,Northern Dancer,Nearctic,Natalma,South Ocean,New Providence,Shining Sun,Terlingua,セクレタリアト,Bold Ruler,Somethingroyal,Crimson Saint,Crimson Satan,Bolero Rose,Pacific Princess,Damascus,Sword Dancer,Sunglow,Highland Fling,Kerala,My Babu,Blade of Time,Fiji,Acropolis,Donatello,Aurora,Rififi,Mossborough,Khanum
ファンシードール,ファンシードール,1,ティズナウ,cee's tizzy,Relaunch,インリアリティ,Intentionally,My Dear Girl,Foggy Note,The Axe,Silver Song,テイズリー,リファール,Northern Dancer,Goofed,Tizna,trevieres,Noris,Cee's Song,seattle song,シアトルスルー,Bold Reasoning,My Charmer,Incantation,Prince Blessed,Magic Spell,Lonely Dancer,ナイスダンサー,Northern Dancer,Nice Princess,Sleep Lonely,Pia Star,Sulenan,スイートテイスト,Salt Lake,デピュティミニスター,Vice Regent,Northern Dancer,Victoria Regina,Mint Copy,Bunty's Flight,Shakney,Take Lady Anne,Queen City Lad,Olden Times,Queen City Miss,Lovita H.,Take Away,Miss Fiddle,Say What You Mean,ジャッジャー,Damascus,Sword Dancer,Kerala,Face the Facts,Court Martial,Vashti,Call the Queen,Hail to Reason,Turn-to,Nothirdchance,Queen Empress,Bold Ruler,Irish Jay
ファンタジアラッテ,ファンタジアラッテ,1,Saint Ballado,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Ballade,エルバジェ,Vandale,Plassy,Vanille,Flagette,Escamillo,Fidgette,Miss Swapsco,Cohoes,Mahmoud,Belle of Troy,Soaring,Swaps,Skylarking,La Ice Queen,アイスカペイド,Nearctic,Nearco,Pharos,Nogara,Lady Angela,Hyperion,Sister Sarah,Shenanigans,Native Dancer,Mahmoud,Geisha,Bold Irish,Fighting Fox,Erin,La Queen Bina,Circle Home,Bold Bidder,Bold Ruler,High Bid,Queen Sucree,Ribot,Cosmah,La Queenie,Prince John,Princequillo,Not Afraid,Batta,Nasrullah,Roussette
ファントムマインド,ファントムマインド,1,ウォーニング,ノウンファクト,インリアリティ,Intentionally,Intent,My Recipe,My Dear Girl,Rough'n Tumble,Iltis,Tamerett,Tim Tam,Tom Fool,Two Lea,Mixed Marriage,Tudor Minstrel,Persian Maid,Slightly Dangerous,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Where You Lead,Raise a Native,Native Dancer,Raise You,Noblesse,Mossborough,Duke's Delight,キアモング,Majestic Light,マジェスティックプリンス,Raise a Native,Native Dancer,Raise You,Gay Hostess,Royal Charger,Your Hostess,Irradiate,Ribot,Tenerani,Romanella,High Voltage,Ambiorix,Dynamo,Free to Fly,Stevward,Nashua,Nasrullah,Segula,Sherry Jen,Sun Again,Quittance,Dancing Lark,Native Dancer,Mahmoud,Geisha,Say Blue,Blue Larkspur,I Say
ファーストオーダー,ファーストオーダー,1,Law Society,アレッジド,Hoist the Flag,トムロルフ,Ribot,Pocahontas,Wavy Navy,War Admiral,Triomphe,Princess Pout,Prince John,Princequillo,Not Afraid,Determined Lady,Determine,Tumbling,Bold Bikini,Boldnesian,Bold Ruler,Nasrullah,Miss Disco,Alanesian,Mahmoud,Alablue,Ran-Tan,Summer Tan,Heliopolis,Miss Zibby,Mehrabi,Migoli,Majideh,Florie,ゲイメセン,ヴェイグリーノーブル,ヴィエナ,Aureole,Turkish Blood,Noble Lassie,Nearco,Belle Sauvage,Gay Missile,Sir Gaylord,Turn-to,Somethingroyal,Missy Baba,My Babu,Uvira,Figure Libre,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Ivanjica,サーアイヴァー,Sir Gaylord,Attica,Astuce,Vieux Manoir,Ashleen
ファーストドリップ,ファーストドリップ,1,タイトスポット,ヒズマジェスティ,Ribot,Tenerani,Bellini,Tofanella,Romanella,El Greco,Barbara Burrini,Flower Bowl,Alibhai,Hyperion,Teresina,Flower Bed,Beau Pere,Boudoir,Premium Win,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Classic Perfection,Never Bend,Nasrullah,Lalun,Mira Femme,Dumpty Humpty,Mlle. Somebody,セイレイ,デインヒル,ダンチヒ,Northern Dancer,Nearctic,Natalma,Pas de Nom,Admiral's Voyage,Petitioner,Razyana,ヒズマジェスティ,Ribot,Flower Bowl,Spring Adieu,Buckpasser,Natalma,センスオブリズム,Cure the Blues,Stop the Music,Hail to Reason,Bebopper,Quick Cure,ドクターフェイガー,Speedwell,Sensibility,Hail to Reason,Turn-to,Nothirdchance,Pange,キングスベンチ,York Gala
フィッシュファイト,フィッシュファイト,1,ペンタイア,ビーマイゲスト,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,What a Treat,Tudor Minstrel,Owen Tudor,Sansonnet,Rare Treat,Stymie,Rare Perfume,Gull Nook,ミルリーフ,Never Bend,Nasrullah,Lalun,Milan Mill,Princequillo,Virginia Water,Bempton,Blakeney,Hethersett,Windmill Girl,Hardiemma,ハーディカヌート,Grand Cross,ラウレルシーダー,サクラショウリ,パーソロン,Milesian,My Babu,Oatflake,Paleo,Pharis,Calonice,シリネラ,フォルティノ,Grey Sovereign,Ranavalo,Shirini,Tehran,Confection,ギフトベンチ,デイバインギフト,Princely Gift,Nasrullah,Blue Gem,Mor'a Bai,Sayajirao,Red Winter,マスベンチ,キングスベンチ,Court Martial,King's Cross,マスカゼ,ライジングフレーム,ダイサンマルイケ
フィルムカッシー,フィルムカッシー,1,プルラリズム,The Minstrel,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Fleur,Victoria Park,Chop Chop,Victoriana,Flaming Page,Bull Page,Flaring Top,Cambretta,Roberto,Hail to Reason,Turn-to,Nothirdchance,Bramalea,Nashua,Rarelea,Cambrienne,Sicambre,Prince Bio,Sif,Torbella,Tornado,Djebellica,オオシマスズラン,カウアイキング,Native Dancer,Mahmoud,Unbreakable,Black Polly,Geisha,Discovery,Miyako,Sweep In,Blenheim,Blandford,Malva,Sweepesta,Sweep,Celesta,ネバージヨオー,ネヴァービート,Never Say Die,Nasrullah,Singing Grass,Bride Elect,Big Game,Netherton Maid,グンシン,リンボー,War Admiral,Boojie,ハーヴアート,シーマー,カツプスター
フィールドリバー,フィールドリバー,1,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Cosmah,Cosmic Bomb,Pharamond,Banish Fear,Almahmoud,Mahmoud,Arbitrator,Wishing Well,アンダースタンディング,Promised Land,Palestinian,Mahmoudess,Pretty Ways,Stymie,Pretty Jo,Mountain Flower,Montparnasse,Gulf Stream,Mignon,Edelweiss,Hillary,Dowager,オースミシャイン,シンボリルドルフ,パーソロン,Milesian,My Babu,Oatflake,Paleo,Pharis,Calonice,スイートルナ,スピードシンボリ,ロイヤルチャレンヂャー,スイートイン,ダンスタイム,Palestine,Samaritaine,コランデアガール,ネヴァービート,Never Say Die,Nasrullah,Singing Grass,Bride Elect,Big Game,Netherton Maid,ヤヨイカマダ,チャイナロック,Rockefella,May Wong,コランデイア,Auriban,Arlanza
フェアハーモニー,フェアハーモニー,1,シルヴァーホーク,Roberto,Hail to Reason,Turn-to,Royal Charger,Source Sucree,Nothirdchance,Blue Swords,Galla Colors,Bramalea,Nashua,Nasrullah,Segula,Rarelea,Bull Lea,Bleebok,Gris Vitesse,アメリゴ,Nearco,Pharos,Nogara,Sanlinea,Precipitation,Sun Helmet,Matchiche,Mat de Cocagne,Birikil,Fascine,Chimere Fabuleuse,Coaraze,Nine,エイシンシンシアナ,ストームキャット,Storm Bird,Northern Dancer,Nearctic,Natalma,South Ocean,New Providence,Shining Sun,Terlingua,セクレタリアト,Bold Ruler,Somethingroyal,Crimson Saint,Crimson Satan,Bolero Rose,By Land by Sea,Sauce Boat,キートゥザミント,グロースターク,Key Bridge,Missy Baba,My Babu,Uvira,Like a Train,Great Sun,Bold Ruler,Dandy Princess,Boone Tavern,Jester,Miss Berea
フェイクスリーパー,フェイクスリーパー,1,Bering,Arctic Tern,Sea-Bird,Dan Cupid,Native Dancer,Vixenette,Sicalade,Sicambre,Marmelade,Bubbling Beauty,Hasty Road,Roman,Traffic Court,Almahmoud,Mahmoud,Arbitrator,Beaune,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Barbra,Le Fabuleux,Wild Risk,Anguar,Biobelle,Cernobbio,La Beloli,Miss Afrique,African Song,African Sky,Sing Sing,Tudor Minstrel,Agin the Law,Sweet Caroline,ニンバス,Lackaday,Goldwyn Princess,native prince,Native Dancer,Sungari,Goldwyn Girl,Court Martial,Zolotaia,Dictumisas,ディクタス,Sanctus,Fine Top,Sanelta,Doronic,Worden,Dulzetta,Mischief,Soleil Levant,Sunny Boy,Sif,Mistenflute,ニンバス,Miss Pisces
フォトンクラウン,フォトンクラウン,1,トウカイテイオー,シンボリルドルフ,パーソロン,Milesian,My Babu,Oatflake,Paleo,Pharis,Calonice,スイートルナ,スピードシンボリ,ロイヤルチャレンヂャー,スイートイン,ダンスタイム,Palestine,Samaritaine,トウカイナチユラル,ナイスダンサー,Northern Dancer,Nearctic,Natalma,Nice Princess,Le Beau Prince,Happy Night,トウカイミドリ,ファバージ,Princely Gift,Spring Offensive,トウカイクイン,アトランティス,トツプリユウ,セーヌフロウ,ティンバーカントリー,ウッドマン,ミスタープロスペクター,Raise a Native,Gold Digger,プレイメイト,Buckpasser,Intriguing,Fall Aspen,Pretense,Endeavour,Imitation,Change Water,Swaps,Portage,パリゼット,ノーザンテースト,Northern Dancer,Nearctic,Natalma,Lady Victoria,Victoria Park,Lady Angela,サンドラターフ,ヒッティングアウェー,Ambiorix,Striking,ロイヤルレジナ,Fleet Nasrullah,Fine Catch
フォルティッシモ,フォルティッシモ,1,Boundary,ダンチヒ,Northern Dancer,Nearctic,Nearco,Lady Angela,Natalma,Native Dancer,Almahmoud,Pas de Nom,Admiral's Voyage,Crafty Admiral,Olympia Lou,Petitioner,Petition,Steady Aim,Edge,Damascus,Sword Dancer,Sunglow,Highland Fling,Kerala,My Babu,Blade of Time,Ponte Vecchio,Round Table,Princequillo,Knights Daughter,Terentia,Bold Ruler,Romanita,First Flag,ウッドマン,ミスタープロスペクター,Raise a Native,Native Dancer,Raise You,Gold Digger,Nashua,Sequence,プレイメイト,Buckpasser,Tom Fool,Busanda,Intriguing,Swaps,Glamour,Hoist Her Flag,Aferd,Hoist the Flag,トムロルフ,Wavy Navy,Secret Retreat,Clandestine,Retirement,Sue La Con,Beauquillo,Prince John,Beaukiss,Barb Jeta,Jet General,Amaryllis
フォルミモーテ,フォルミモーテ,1,バブルガムフェロー,サンデーサイレンス,ヘイロー,Hail to Reason,Turn-to,Nothirdchance,Cosmah,Cosmic Bomb,Almahmoud,Wishing Well,アンダースタンディング,Promised Land,Pretty Ways,Mountain Flower,Montparnasse,Edelweiss,バブルカンパニー,リファール,Northern Dancer,Nearctic,Natalma,Goofed,Court Martial,Barra,Prodice,Prominer,Beau Sabreur,Snob Hill,Euridice,Tabriz,Euroclydon,サトルチェンジ,Law Society,アレッジド,Hoist the Flag,トムロルフ,Wavy Navy,Princess Pout,Prince John,Determined Lady,Bold Bikini,Boldnesian,Bold Ruler,Alanesian,Ran-Tan,Summer Tan,Mehrabi,Santa Luciana,Luciano,Henry the Seventh,King of the Tudors,Vestal Girl,Light Arctic,Arctic Prince,Incandescent,Suleika,Ticino,Athanasius,Terra,Schwarzblaurot,Magnat,Schwarzgold
